"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32847","Add a new entry to web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Feb 27 04:12:53 UTC 2026","failed","Fri Feb 27 04:13:26 UTC 2026","","Add a new entry to web table","",""
"","32945","Display checkbox folders and sub-folders when checked","UI","Fri Feb 27 04:18:49 UTC 2026","failed","Fri Feb 27 04:19:22 UTC 2026","","popup","",""
"","1","Check multiple frames are displayed properly","FRAMES","Fri Feb 27 04:22:47 UTC 2026","unknown","Fri Feb 27 04:22:47 UTC 2026","","Check multiple frames are displayed properly","",""
"","32825","Fill a complete form using external json data","UI","Fri Feb 27 04:22:14 UTC 2026","failed","Fri Feb 27 04:22:47 UTC 2026","","popup","",""
"","2133","Change input value by clicking on the slider bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:26:58 UTC 2026","unknown","Fri Feb 27 04:27:00 UTC 2026","","Change input value by clicking on the slider bar","",""
"","1","Retrieve version MSSQL","CONTAINER-MSSQL","Fri Feb 27 04:08:24 UTC 2026","skipped","Fri Feb 27 04:08:24 UTC 2026","","Retrieve version MSSQL","",""
"","2163","Open only the selected accordian section on click","WIDGET_DISPLAY_AND_MENUS","Fri Feb 27 04:22:51 UTC 2026","unknown","Fri Feb 27 04:22:53 UTC 2026","","Open only the selected accordian section on click","",""
"","7543","Check dynamic elements change properties after 5 seconds","UI","Fri Feb 27 04:21:33 UTC 2026","passed","Fri Feb 27 04:21:41 UTC 2026","","popup","",""
"","32775","Drag and drop a draggable element into another","DRAG_AND_DROP","Fri Feb 27 04:21:41 UTC 2026","failed","Fri Feb 27 04:22:14 UTC 2026","","Drag and drop a draggable element into another","",""
"","224","Rename a pet in petstore API","APIs","Fri Feb 27 04:08:23 UTC 2026","passed","Fri Feb 27 04:08:24 UTC 2026","","petstore","",""
"","32967","Delete the third entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Feb 27 04:13:59 UTC 2026","failed","Fri Feb 27 04:14:32 UTC 2026","","Delete the third entry in the web table","",""
"","6580","Redirection to a new window when clicking on ""New Window"" button","BROWSER_WINDOWS_AND_TABS","Fri Feb 27 04:18:36 UTC 2026","passed","Fri Feb 27 04:18:42 UTC 2026","","Redirection to a new window when clicking on ""New Window"" button","",""
"","33112","Check API response by clicking on links","UI","Fri Feb 27 04:12:16 UTC 2026","failed","Fri Feb 27 04:12:49 UTC 2026","","popup","",""
"","316","Create a new pet in petstore API","APIs","Fri Feb 27 04:08:23 UTC 2026","passed","Fri Feb 27 04:08:23 UTC 2026","","petstore","",""
"","32980","Check suggestions when using autocomplete on input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:26:18 UTC 2026","failed","Fri Feb 27 04:26:51 UTC 2026","","Check suggestions when using autocomplete on input field","",""
"","6510","Opening a new window with text when clicking on ""New Window Message"" button","BROWSER_WINDOWS_AND_TABS","Fri Feb 27 04:18:42 UTC 2026","passed","Fri Feb 27 04:18:49 UTC 2026","","Opening a new window with text when clicking on ""New Window Message"" button","",""
"","7543","Redirection to a new tab when clicking on ""New Tab"" button","BROWSER_WINDOWS_AND_TABS","Fri Feb 27 04:18:28 UTC 2026","passed","Fri Feb 27 04:18:36 UTC 2026","","Redirection to a new tab when clicking on ""New Tab"" button","",""
"","32966","Click on ""Start"" to fill up the progress bar","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:27:00 UTC 2026","failed","Fri Feb 27 04:27:33 UTC 2026","","Click on ""Start"" to fill up the progress bar","",""
"","2802","Upload a file and check file path","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Feb 27 04:15:05 UTC 2026","passed","Fri Feb 27 04:15:08 UTC 2026","","Upload a file and check file path","",""
"","32831","Display radio button text when selected","UI","Fri Feb 27 04:20:28 UTC 2026","failed","Fri Feb 27 04:21:00 UTC 2026","","popup","",""
"","1832","Navigate using in-page tab contents on click","WIDGET_DISPLAY_AND_MENUS","Fri Feb 27 04:22:59 UTC 2026","unknown","Fri Feb 27 04:23:01 UTC 2026","","Navigate using in-page tab contents on click","",""
"","3758","Check broken links returns an error 500","UI","Fri Feb 27 04:12:49 UTC 2026","passed","Fri Feb 27 04:12:53 UTC 2026","","popup","",""
"","32936","Check different modals dialogs popin are displayed","ALERT_AND_POPUP_DISPLAY","Fri Feb 27 04:17:55 UTC 2026","failed","Fri Feb 27 04:18:28 UTC 2026","","Check different modals dialogs popin are displayed","",""
"","2201","Change input value by moving the slider","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:26:55 UTC 2026","unknown","Fri Feb 27 04:26:58 UTC 2026","","Change input value by moving the slider","",""
"","32988","Edit the first entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Feb 27 04:13:26 UTC 2026","failed","Fri Feb 27 04:13:59 UTC 2026","","Edit the first entry in the web table","",""
"","2561","Download a file online","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Feb 27 04:15:08 UTC 2026","passed","Fri Feb 27 04:15:10 UTC 2026","","Download a file online","",""
"","32704","Fill all the select fields displayed","WIDGET_DISPLAY_AND_MENUS","Fri Feb 27 04:23:34 UTC 2026","failed","Fri Feb 27 04:24:06 UTC 2026","","Fill all the select fields displayed","",""
"","32878","Display information tooltips on hover for designated element","WIDGET_DISPLAY_AND_MENUS","Fri Feb 27 04:25:45 UTC 2026","failed","Fri Feb 27 04:26:18 UTC 2026","","Display information tooltips on hover for designated element","",""
"","276","Search a pet in petstore API","APIs","Fri Feb 27 04:08:23 UTC 2026","passed","Fri Feb 27 04:08:23 UTC 2026","","petstore","",""
"","2200","Checking a date via date picker using calendar module","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:26:53 UTC 2026","unknown","Fri Feb 27 04:26:55 UTC 2026","","Checking a date via date picker using calendar module","",""
"","32976","The button ""Reset"" is visible after the progress bar is at 100%","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:28:06 UTC 2026","failed","Fri Feb 27 04:28:39 UTC 2026","","The button ""Reset"" is visible after the progress bar is at 100%","",""
"","32959","Display button click when clicked on","UI","Fri Feb 27 04:21:00 UTC 2026","failed","Fri Feb 27 04:21:33 UTC 2026","","popup","",""
"","33027","Check different alerts popins are displayed","ALERT_AND_POPUP_DISPLAY","Fri Feb 27 04:16:49 UTC 2026","failed","Fri Feb 27 04:17:22 UTC 2026","","Check different alerts popins are displayed","",""
"","558","Delete a pet in petstore API","APIs","Fri Feb 27 04:08:24 UTC 2026","passed","Fri Feb 27 04:08:24 UTC 2026","","petstore","",""
"","2204","Checking a date via date picker using input field","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:26:51 UTC 2026","unknown","Fri Feb 27 04:26:53 UTC 2026","","Checking a date via date picker using input field","",""
"","33116","Click on ""Stop"" to stop the progress bar from filling","WIDGET_INTERACTIONS_WITH_INPUT_FIELDS","Fri Feb 27 04:27:33 UTC 2026","failed","Fri Feb 27 04:28:06 UTC 2026","","Click on ""Stop"" to stop the progress bar from filling","",""
"","33429","Redirection to a new page when clicking on link (tabs and windows)","UI","Fri Feb 27 04:08:24 UTC 2026","failed","Fri Feb 27 04:08:57 UTC 2026","","popup","",""
"","32999","Search Kierra entry in the web table","ADD_DELETE_UPDATE_WEBTABLE_DATA","Fri Feb 27 04:14:32 UTC 2026","failed","Fri Feb 27 04:15:05 UTC 2026","","Search Kierra entry in the web table","",""
"","1","Retrieve version Mysql","CONTAINER-MYSQL","Fri Feb 27 04:08:24 UTC 2026","skipped","Fri Feb 27 04:08:24 UTC 2026","","Retrieve version Mysql","",""
"","32788","Navigate using in-page menu and sub-menu contents on hover","WIDGET_DISPLAY_AND_MENUS","Fri Feb 27 04:23:01 UTC 2026","failed","Fri Feb 27 04:23:34 UTC 2026","","Navigate using in-page menu and sub-menu contents on hover","",""
"","1","Check frames nested are displayed properly","FRAMES","Fri Feb 27 04:22:47 UTC 2026","unknown","Fri Feb 27 04:22:47 UTC 2026","","Check frames nested are displayed properly","",""
